stage,lead_s,seed,tag,config_id,name,n_res,sr,leak,ridge,washout,lead_n,pred_n,win_s,rel_deg,amp_pred_deg,amp_leadend_deg,horizon,censored,horizon_strict,censored_strict,n_nonfinite,rms
Stage1,4.0,42,1435,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849863619537844,103.77854678324493,98.92828072065983,98.61242450940149,0.11671508173086398,0,0.11671508173086398,0,0,112.21866507577681
Stage1,4.0,42,1436,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9849912022463343,97.58227372119343,76.4950303504752,86.70472436387544,0.08336801678339611,0,0.08336801678339611,0,0,128.1164089616321
Stage1,4.0,42,1436,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9849912022463343,97.58227372119343,76.4950303504752,86.70472436387544,0.08336801678339611,0,0.08336801678339611,0,0,136.16872240063873
Stage1,4.0,42,1436,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849912022463343,97.58227372119343,76.4950303504752,86.70472436387544,0.10004162014007534,0,0.10004162014007534,0,0,107.07988344006753
Stage1,4.0,42,1437,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9849826925193383,73.29549428049998,70.95606480757367,70.76919701071407,0.4668598970315543,0,0.4668598970315543,0,0,23.41744932166127
Stage1,4.0,42,1437,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9849826925193383,73.29549428049998,70.95606480757367,70.76919701071407,0.2501035162669041,0,0.2501035162669041,0,0,57.119382339889064
Stage1,4.0,42,1437,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849826925193383,73.29549428049998,70.95606480757367,70.76919701071407,1.63400963961044,0,1.63400963961044,0,0,5.136089211903825
Stage1,4.0,42,1438,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9850051391872228,97.84590892438413,68.11510988867539,78.07187389601818,0.0666946466809577,0,0.0666946466809577,0,0,123.58523025777454
Stage1,4.0,42,1438,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9850051391872228,97.84590892438413,68.11510988867539,78.07187389601818,0.16673661670239426,0,0.16673661670239426,0,0,95.10704238273141
Stage1,4.0,42,1438,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9850051391872228,97.84590892438413,68.11510988867539,78.07187389601818,0.16673661670239426,0,0.16673661670239426,0,0,138.4940755915994
Stage1,4.0,42,1439,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9849955488770092,66.5566778003688,66.5566778003688,51.83767068365568,0.0666944861736738,0,0.0666944861736738,0,0,44.18244514883826
Stage1,4.0,42,1439,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9849955488770092,66.5566778003688,66.5566778003688,51.83767068365568,0.23343070160785828,0,0.23343070160785828,0,0,37.29775815148952
Stage1,4.0,42,1439,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849955488770092,66.5566778003688,66.5566778003688,51.83767068365568,0.10004172926051069,0,0.10004172926051069,0,0,34.22317907916301
Stage1,4.0,42,1440,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.985005507920164,92.36692089454493,81.38288600232889,92.36692089454493,0.050020989639165236,0,0.050020989639165236,0,0,118.76194175950089
Stage1,4.0,42,1440,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.985005507920164,92.36692089454493,81.38288600232889,92.36692089454493,0.10004197927833047,0,0.10004197927833047,0,0,82.38260056753124
Stage1,4.0,42,1440,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.985005507920164,92.36692089454493,81.38288600232889,92.36692089454493,0.2334312849827711,0,0.2334312849827711,0,0,153.19344909241957
Stage1,4.0,42,1441,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9850009753608893,77.42647300065325,70.60830670365776,73.86720093700067,0.050020932745115765,0,0.050020932745115765,0,0,149.75388395202467
Stage1,4.0,42,1441,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9850009753608893,77.42647300065325,70.60830670365776,73.86720093700067,0.1500627982353473,0,0.1500627982353473,0,0,54.45074224050069
Stage1,4.0,42,1441,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9850009753608893,77.42647300065325,70.60830670365776,73.86720093700067,0.1500627982353473,0,0.1500627982353473,0,0,52.71887677858056
Stage1,4.0,42,1442,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9850051991743385,85.81743922862228,79.99409734310649,66.7868338268656,0.18341028113354696,0,0.18341028113354696,0,0,87.71622041569745
Stage1,4.0,42,1442,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9850051991743385,85.81743922862228,79.99409734310649,66.7868338268656,0.400167886109557,0,0.400167886109557,0,0,107.86141801739916
Stage1,4.0,42,1442,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9850051991743385,85.81743922862228,79.99409734310649,66.7868338268656,0.45018887187325163,0,0.45018887187325163,0,0,95.78967223510736
Stage1,4.0,42,1443,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.98498499387874,81.23591153973615,76.98789135625837,66.35687325434323,0.11671504166172042,0,0.11671504166172042,0,0,38.51691635039283
Stage1,4.0,42,1443,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.98498499387874,81.23591153973615,76.98789135625837,66.35687325434323,0.08336788690122887,0,0.08336788690122887,0,0,51.55120371603895
Stage1,4.0,42,1443,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.98498499387874,81.23591153973615,76.98789135625837,66.35687325434323,0.10004146428147465,0,0.10004146428147465,0,0,41.04471756302169
Stage1,4.0,42,1444,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.984994361395678,50.8340099295571,49.18365871899087,50.061940293967496,3.984994361395678,1,3.984994361395678,1,0,1.9833738585794245
Stage1,4.0,42,1444,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.984994361395678,50.8340099295571,49.18365871899087,50.061940293967496,2.9012092840286527,0,2.9012092840286527,0,0,5.668406008949008
Stage1,4.0,42,1444,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.984994361395678,50.8340099295571,49.18365871899087,50.061940293967496,3.984994361395678,1,3.984994361395678,1,0,3.696538902761931
Stage1,4.0,42,1445,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9849878163605013,47.25339057812756,46.0790902863258,47.25339057812756,3.9849878163605013,1,3.9849878163605013,1,0,4.02164007303768
Stage1,4.0,42,1445,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9849878163605013,47.25339057812756,46.0790902863258,47.25339057812756,3.9849878163605013,1,3.9849878163605013,1,0,4.997417965515279
Stage1,4.0,42,1445,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849878163605013,47.25339057812756,46.0790902863258,47.25339057812756,3.9849878163605013,1,3.9849878163605013,1,0,5.449859398886506
Stage1,4.0,42,1446,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9849902128698886,83.38159433721623,76.4472397315735,83.04619868425209,0.16673599217028823,0,0.16673599217028823,0,0,118.86368896435353
Stage1,4.0,42,1446,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9849902128698886,83.38159433721623,76.4472397315735,83.04619868425209,0.2167567898213747,0,0.2167567898213747,0,0,99.29436043123341
Stage1,4.0,42,1446,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849902128698886,83.38159433721623,76.4472397315735,83.04619868425209,0.13338879373623058,0,0.13338879373623058,0,0,81.17894381741672
Stage1,4.0,42,1447,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9849844120865896,81.89721341451065,78.4676313147461,79.70205488136104,0.36681864881131787,0,0.36681864881131787,0,0,13.806208234283591
Stage1,4.0,42,1447,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9849844120865896,81.89721341451065,78.4676313147461,79.70205488136104,0.3501450738653489,0,0.3501450738653489,0,0,17.18473139111501
Stage1,4.0,42,1447,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849844120865896,81.89721341451065,78.4676313147461,79.70205488136104,0.40016579870325586,0,0.40016579870325586,0,0,10.005769448678507
Stage1,4.0,42,1448,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.98499898628954,66.40461687758344,62.5807993272557,62.90341633228148,0.25010453888846484,0,0.25010453888846484,0,0,130.39513514023818
Stage1,4.0,42,1448,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.98499898628954,66.40461687758344,62.5807993272557,62.90341633228148,0.2334309029625672,0,0.2334309029625672,0,0,70.79876979238244
Stage1,4.0,42,1448,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.98499898628954,66.40461687758344,62.5807993272557,62.90341633228148,0.3334727185179531,0,0.3334727185179531,0,0,29.10077212259166
Stage1,4.0,42,1449,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9849958001944774,75.63886890830787,69.55515764986733,69.74251491455813,0.15006260335460375,0,0.15006260335460375,0,0,130.77496304261757
Stage1,4.0,42,1449,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9849958001944774,75.63886890830787,69.55515764986733,69.74251491455813,0.13338898075964778,0,0.13338898075964778,0,0,90.16446492889254
Stage1,4.0,42,1449,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849958001944774,75.63886890830787,69.55515764986733,69.74251491455813,0.15006260335460375,0,0.15006260335460375,0,0,108.21562588184179
Stage1,4.0,42,1450,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.984992390868854,74.13916690570532,67.03139845590019,67.02473579381251,0.10004164997997123,0,0.10004164997997123,0,0,134.61618647992958
Stage1,4.0,42,1450,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.984992390868854,74.13916690570532,67.03139845590019,67.02473579381251,0.21675690828993766,0,0.21675690828993766,0,0,82.30084711453286
Stage1,4.0,42,1450,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.984992390868854,74.13916690570532,67.03139845590019,67.02473579381251,0.16673608329995204,0,0.16673608329995204,0,0,114.62628328216903
Stage1,4.0,42,1451,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.985005803037957,74.19936385103162,64.95312020429262,55.74609841642128,0.050020993343572684,0,0.050020993343572684,0,0,107.65641524629882
Stage1,4.0,42,1451,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.985005803037957,74.19936385103162,64.95312020429262,55.74609841642128,0.15006298003071805,0,0.15006298003071805,0,0,54.77542436306575
Stage1,4.0,42,1451,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.985005803037957,74.19936385103162,64.95312020429262,55.74609841642128,0.18341030892643317,0,0.18341030892643317,0,0,58.151538069142696
Stage1,4.0,42,1452,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9849834009052927,70.04543290946849,63.95247539417164,68.89228451983683,0.11671499500559435,0,0.11671499500559435,0,0,124.39992310691812
Stage1,4.0,42,1452,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9849834009052927,70.04543290946849,63.95247539417164,68.89228451983683,0.16673570715084907,0,0.16673570715084907,0,0,97.71956726764674
Stage1,4.0,42,1452,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849834009052927,70.04543290946849,63.95247539417164,68.89228451983683,0.18340927786593397,0,0.18340927786593397,0,0,74.05474787137743
Stage1,4.0,42,1453,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.984990179087653,38.23791350685693,35.97327509331214,36.625502057549426,3.984990179087653,1,3.984990179087653,1,0,3.089266301893483
Stage1,4.0,42,1453,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.984990179087653,38.23791350685693,35.97327509331214,36.625502057549426,3.984990179087653,1,3.984990179087653,1,0,1.872099185283426
Stage1,4.0,42,1453,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.984990179087653,38.23791350685693,35.97327509331214,36.625502057549426,3.984990179087653,1,3.984990179087653,1,0,2.390481578049682
Stage1,4.0,42,1454,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9849962049334433,90.56120790760053,87.11029634643056,90.56120790760053,0.11671537001897114,0,0.11671537001897114,0,0,151.29928718411693
Stage1,4.0,42,1454,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9849962049334433,90.56120790760053,87.11029634643056,90.56120790760053,0.1000417457305467,0,0.1000417457305467,0,0,136.26536203670997
Stage1,4.0,42,1454,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9849962049334433,90.56120790760053,87.11029634643056,90.56120790760053,0.11671537001897114,0,0.11671537001897114,0,0,139.71488340562706
Stage1,4.0,42,1455,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.985006207078115,104.32970424569315,101.46090738594552,96.13968923852791,0.13338932910721724,0,0.13338932910721724,0,0,123.87153320258552
Stage1,4.0,42,1455,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.985006207078115,104.32970424569315,101.46090738594552,96.13968923852791,0.13338932910721724,0,0.13338932910721724,0,0,89.0307824084905
Stage1,4.0,42,1455,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.985006207078115,104.32970424569315,101.46090738594552,96.13968923852791,0.13338932910721724,0,0.13338932910721724,0,0,87.77999418722258
Stage1,4.0,42,1456,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.984987982338893,62.45901886263692,54.67195701954709,57.66821451962196,0.1333887190741052,0,0.1333887190741052,0,0,126.12857055760747
Stage1,4.0,42,1456,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.984987982338893,62.45901886263692,54.67195701954709,57.66821451962196,0.18340948872689466,0,0.18340948872689466,0,0,35.02231718673352
Stage1,4.0,42,1456,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.984987982338893,62.45901886263692,54.67195701954709,57.66821451962196,0.3501453875695262,0,0.3501453875695262,0,0,62.559168940504605
Stage1,4.0,42,1458,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9851540360186846,81.67813025850883,72.25465976395226,81.67813025850883,0.10004570801720547,0,0.10004570801720547,0,0,65.07042284492086
Stage1,4.0,42,1458,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9851540360186846,81.67813025850883,72.25465976395226,81.67813025850883,0.10004570801720547,0,0.10004570801720547,0,0,95.08909493104281
Stage1,4.0,42,1458,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9851540360186846,81.67813025850883,72.25465976395226,81.67813025850883,0.08337142334767123,0,0.08337142334767123,0,0,85.75323937740959
Stage1,4.0,42,1459,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9851852339175764,91.60052256944563,87.71740735199764,91.60052256944563,0.30013947368416893,0,0.30013947368416893,0,0,142.06601772638098
Stage1,4.0,42,1459,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9851852339175764,91.60052256944563,87.71740735199764,91.60052256944563,0.5669301169589858,0,0.5669301169589858,0,0,117.70021346356826
Stage1,4.0,42,1459,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9851852339175764,91.60052256944563,87.71740735199764,91.60052256944563,0.36683713450287314,0,0.36683713450287314,0,0,51.8522691321681
Stage1,4.0,42,1460,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,239,239,3.9851553268522935,62.42315810939042,54.632055737244045,57.84889732191636,0.5169029921858623,0,0.5169029921858623,0,0,54.192004306172485
Stage1,4.0,42,1460,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,239,239,3.9851553268522935,62.42315810939042,54.632055737244045,57.84889732191636,0.16674290070511688,0,0.16674290070511688,0,0,46.6228291423575
Stage1,4.0,42,1460,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,239,239,3.9851553268522935,62.42315810939042,54.632055737244045,57.84889732191636,0.3168115113397221,0,0.3168115113397221,0,0,48.188871702382585
Stage1,4.0,42,1430,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.984989726530003,101.26100730441047,95.39489224706035,94.9488396917454,0.05002079154640171,0,0.05002079154640171,0,0,121.43048154078296
Stage1,4.0,42,1430,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.984989726530003,101.26100730441047,95.39489224706035,94.9488396917454,0.05002079154640171,0,0.05002079154640171,0,0,126.45655097957246
Stage1,4.0,42,1430,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.984989726530003,101.26100730441047,95.39489224706035,94.9488396917454,0.06669438872853561,0,0.06669438872853561,0,0,137.83977422574003
Stage1,4.0,42,1431,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.985008439180792,87.1304493646118,75.61079327581415,87.1304493646118,0.1834104302551829,0,0.1834104302551829,0,0,128.4986297906771
Stage1,4.0,42,1431,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.985008439180792,87.1304493646118,75.61079327581415,87.1304493646118,0.1333894038219512,0,0.1333894038219512,0,0,95.62882726463164
Stage1,4.0,42,1431,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.985008439180792,87.1304493646118,75.61079327581415,87.1304493646118,0.1000420528664634,0,0.1000420528664634,0,0,42.19620815054804
Stage1,4.0,42,1432,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.9850081978049943,111.18471406918472,89.37666871585735,107.32876540216553,0.03334734893560665,0,0.03334734893560665,0,0,127.39290741572242
Stage1,4.0,42,1432,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.9850081978049943,111.18471406918472,89.37666871585735,107.32876540216553,0.05002102340340997,0,0.05002102340340997,0,0,129.0517971115944
Stage1,4.0,42,1432,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.9850081978049943,111.18471406918472,89.37666871585735,107.32876540216553,0.05002102340340997,0,0.05002102340340997,0,0,132.99422301561452
Stage1,4.0,42,1434,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.9849956424816355,106.94602653932782,90.22231726092788,88.0954593536442,0.06669448774027842,0,0.06669448774027842,0,0,154.77614166176085
Stage1,4.0,42,1434,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.9849956424816355,106.94602653932782,90.22231726092788,88.0954593536442,0.06669448774027842,0,0.06669448774027842,0,0,123.55100469273238
Stage1,4.0,42,1434,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.9849956424816355,106.94602653932782,90.22231726092788,88.0954593536442,0.050020865805208814,0,0.050020865805208814,0,0,140.4476842225013
Stage1,4.0,42,1435,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.9849863619537844,103.77854678324493,98.92828072065983,98.61242450940149,0.11671508173086398,0,0.11671508173086398,0,0,126.42585714497643
Stage1,4.0,42,1435,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.9849863619537844,103.77854678324493,98.92828072065983,98.61242450940149,0.11671508173086398,0,0.11671508173086398,0,0,157.9080027964014
Stage1,4.0,42,1435,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.9849863619537844,103.77854678324493,98.92828072065983,98.61242450940149,0.11671508173086398,0,0.11671508173086398,0,0,115.87858198961781
Stage1,4.0,42,1436,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.9849912022463343,97.58227372119343,76.4950303504752,86.70472436387544,0.10004162014007534,0,0.10004162014007534,0,0,105.85599197993368
Stage1,4.0,42,1436,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.9849912022463343,97.58227372119343,76.4950303504752,86.70472436387544,0.08336801678339611,0,0.08336801678339611,0,0,96.9148691781151
Stage1,4.0,42,1436,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.9849912022463343,97.58227372119343,76.4950303504752,86.70472436387544,0.08336801678339611,0,0.08336801678339611,0,0,124.40686724925786
Stage1,4.0,42,1437,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.9849826925193383,73.29549428049998,70.95606480757367,70.76919701071407,0.40016562602704653,0,0.40016562602704653,0,0,30.347400926372206
Stage1,4.0,42,1437,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.9849826925193383,73.29549428049998,70.95606480757367,70.76919701071407,0.45018632928042734,0,0.45018632928042734,0,0,20.589960012792485
Stage1,4.0,42,1437,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.9849826925193383,73.29549428049998,70.95606480757367,70.76919701071407,0.7002898455473314,0,0.7002898455473314,0,0,18.204892898583275
Stage1,4.0,42,1438,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.9850051391872228,97.84590892438413,68.11510988867539,78.07187389601818,0.0666946466809577,0,0.0666946466809577,0,0,149.50760190292192
Stage1,4.0,42,1438,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.9850051391872228,97.84590892438413,68.11510988867539,78.07187389601818,0.10004197002143655,0,0.10004197002143655,0,0,92.48274177960872
Stage1,4.0,42,1438,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.9850051391872228,97.84590892438413,68.11510988867539,78.07187389601818,0.15006295503215483,0,0.15006295503215483,0,0,98.24902272079969
Stage1,4.0,42,1439,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.9849955488770092,66.5566778003688,66.5566778003688,51.83767068365568,0.050020864630255346,0,0.050020864630255346,0,0,52.41798172819342
Stage1,4.0,42,1439,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.9849955488770092,66.5566778003688,66.5566778003688,51.83767068365568,0.0666944861736738,0,0.0666944861736738,0,0,49.453397360557425
Stage1,4.0,42,1439,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.9849955488770092,66.5566778003688,66.5566778003688,51.83767068365568,0.10004172926051069,0,0.10004172926051069,0,0,49.91516770916151
Stage1,4.0,42,1440,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.985005507920164,92.36692089454493,81.38288600232889,92.36692089454493,0.0833683160652754,0,0.0833683160652754,0,0,125.64870437001163
Stage1,4.0,42,1440,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.985005507920164,92.36692089454493,81.38288600232889,92.36692089454493,0.0833683160652754,0,0.0833683160652754,0,0,121.4571798823567
Stage1,4.0,42,1440,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.985005507920164,92.36692089454493,81.38288600232889,92.36692089454493,0.11671564249138555,0,0.11671564249138555,0,0,125.42301133322499
Stage1,4.0,42,1441,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.9850009753608893,77.42647300065325,70.60830670365776,73.86720093700067,0.13338915398697537,0,0.13338915398697537,0,0,129.53993204005357
Stage1,4.0,42,1441,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.9850009753608893,77.42647300065325,70.60830670365776,73.86720093700067,0.13338915398697537,0,0.13338915398697537,0,0,94.04515326620529
Stage1,4.0,42,1441,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,239,239,3.9850009753608893,77.42647300065325,70.60830670365776,73.86720093700067,0.1500627982353473,0,0.1500627982353473,0,0,49.90035159069415
Stage1,4.0,42,1442,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,239,239,3.9850051991743385,85.81743922862228,79.99409734310649,66.7868338268656,0.16673661921231542,0,0.16673661921231542,0,0,119.40500698705016
Stage1,4.0,42,1442,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,239,239,3.9850051991743385,85.81743922862228,79.99409734310649,66.7868338268656,0.23343126689724158,0,0.23343126689724158,0,0,81.39001415692589
