frame,t,x_m1_px,y_m1_px,x_m2_px,y_m2_px,area_m1,area_m2,th1,th2,w1,w2
120,2.0008395855662737,783.9456066945606,527.7154811715482,835.0708446866485,883.2615803814714,239,734,-0.5269778576144127,0.1428146191143856,-7.66746787212892,-4.035616373835894
121,2.017513248779326,738.2869198312236,497.295358649789,765.3906666666667,855.4786666666666,237,750,-0.654822634611189,0.0755261108399666,-7.087437906250117,-5.1421628772969035
122,2.034186911992378,702.7613636363636,467.1439393939394,692.4413793103448,827.0937931034483,264,725,-0.7633249629988824,-0.0286627648910312,-5.738407175356938,-7.191943008821884
123,2.0508605752054305,677.4686468646864,442.029702970297,618.3997155049786,798.294452347084,303,703,-0.8461831718537174,-0.1643059603131573,-4.12823727544304,-9.14323392856952
124,2.067534238418483,661.7939560439561,424.3543956043956,542.9488372093023,767.3286821705426,364,645,-0.900990638987494,-0.3335651712972735,-2.2812149817094176,-10.853633787701598
125,2.084207901631535,655.7654320987655,417.4172839506173,473.603066439523,731.0119250425894,405,587,-0.9222555924969016,-0.5262456291410401,-0.1841319197300682,-13.144076878645272
126,2.1008815648445873,660.0273224043716,422.3743169398907,406.6429906542056,682.7009345794393,366,535,-0.907130946220198,-0.7718849935392709,1.5596619941564411,-15.241752389609832
127,2.1175552280576397,670.1166666666667,434.6777777777778,357.6779252110977,620.3860072376357,360,829,-0.8702450348633775,-1.0345173213832184,1.9860500520035056,-14.80104908011929
128,2.1342288912706917,678.978835978836,443.73015873015873,331.3538873994638,553.298927613941,378,746,-0.840901486837455,-1.2654604086628034,1.23142876172506,-12.67575469966439
129,2.150902554483744,682.7412060301508,447.1281407035176,318.99873096446703,488.61928934010155,398,788,-0.8291801779756381,-1.4572198510501555,0.3306011709258097,-10.91475566152852
130,2.1675762176967965,682.9526184538653,446.5286783042394,316.2300405953992,424.9986468200271,401,739,-0.8298768216737397,-1.6294383285689678,-0.3478580533533263,-9.64088399206516
131,2.1842498809098485,679.7569620253165,443.10379746835446,318.85078534031413,366.9633507853403,395,764,-0.8407803140307608,-1.7787175565697586,-0.765484037643553,-8.258260450828573
132,2.200923544122901,675.6082474226804,438.38659793814435,325.46313065976716,316.8732212160414,388,773,-0.8554036677510117,-1.9048292355345375,-0.9475834770760164,-7.1535768597832465
133,2.2175972073359533,670.7638190954774,432.9321608040201,335.3232810615199,272.3522316043426,398,829,-0.8723796895567979,-2.0172702192271785,-0.9642496732277324,-6.369102548137559
134,2.2342708705490057,666.6741293532339,427.85074626865674,347.2,233.54730538922155,402,835,-0.8875588163604016,-2.117221777248615,-0.8410824609908324,-5.631279199611649
135,2.2509445337620577,663.1344743276284,423.60146699266505,361.41569086651054,201.63817330210773,409,854,-0.9004275409347305,-2.205058324893161,-0.6263632934421928,-4.901795673029683
136,2.26761819697511,660.9538834951456,420.9320388349514,375.6035294117647,175.72117647058823,412,850,-0.9084463575681484,-2.280683557631203,-0.3074705504627163,-4.282186034660799
137,2.2842918601881625,660.3927710843374,420.1518072289157,391.3800695249131,155.5874855156431,415,863,-0.9106808617474248,-2.347857780408301,0.1001661536371523,-3.7109419945845983
138,2.3009655234012145,661.9735576923077,421.9567307692308,407.88291517323773,142.0884109916368,416,837,-0.9051060841459628,-2.404433551672955,0.5483052993216028,-3.0921564127833925
139,2.317639186614267,665.468671679198,426.1528822055138,424.30199764982376,134.31727379553467,399,851,-0.8923963459497843,-2.4509729296659613,1.0369153691924635,-2.500162232275045
140,2.3343128498273193,671.5012919896641,433.35142118863047,441.084407971864,132.62250879249706,387,853,-0.870527728853257,-2.487807277750849,1.5598474340204884,-1.894288396519628
141,2.3509865130403713,680.1744791666666,442.9609375,457.9842995169082,136.58333333333334,384,828,-0.8403796043925815,-2.5141423831698835,2.107736452049271,-1.2320425916898476
142,2.3676601762534237,692.0729729729729,455.4135135135135,474.33645955451345,145.66471277842908,370,853,-0.8002403533665705,-2.5288926042267943,2.6914603157583423,-0.5093912353742871
143,2.384333839466476,707.3810888252149,470.1919770773639,490.83878504672896,160.6728971962617,349,856,-0.7506265986800816,-2.5311292189745065,3.2795291728735454,0.3276131175149056
144,2.401007502679529,727.0239520958083,486.61976047904193,507.1003541912633,180.913813459268,334,847,-0.6908768235148237,-2.517967582655551,3.9056521160970936,1.2833670884835269
145,2.4176811658925805,750.972049689441,504.98136645962734,522.8057553956835,206.86570743405275,322,834,-0.6203835426577858,-2.488332357750327,4.455549578710807,2.350609384581116
146,2.434354829105633,778.8861538461539,523.3692307692307,537.7792682926829,238.2829268292683,325,820,-0.5422961573058618,-2.43958104420766,4.900313137265983,3.5557858678107364
