frame,t,x_m1_px,y_m1_px,x_m2_px,y_m2_px,area_m1,area_m2,th1,th2,w1,w2
150,2.5010395773200917,907.6162464985996,577.2521008403361,1066.721574344023,884.3411078717202,357,686,-0.2106034169057795,0.4780289894140724,-0.590587710373961,17.421418410417512
151,2.517713174502226,903.7368421052632,575.1157894736842,1143.6589595375722,823.2832369942197,380,865,-0.2204506384892737,0.7685067023307863,0.7032913788442465,16.166722932777084
152,2.53438677168436,917.7363636363636,578.2424242424242,1210.1095406360423,758.9705535924617,330,849,-0.1871506226007465,1.017143841286657,3.0288426252641005,13.694424372096869
153,2.551060368866494,946.5873605947957,582.453531598513,1267.7561547479484,698.0973036342322,269,853,-0.1194472347658123,1.2251773335738678,4.768663118207752,12.19230549137774
154,2.567733966048628,985.8071065989848,584.6802030456853,1325.3978748524205,634.9881936245573,197,847,-0.0281290867401568,1.4237230222561612,6.003815289287057,10.55050521416941
155,2.5844075632307617,1032.642857142857,584.1818181818181,1373.7680826636051,582.0631458094144,154,871,0.0807631606132063,1.577007081591997,6.639694318780254,8.508617731726728
156,2.6010811604128956,1080.5833333333333,577.3645833333334,1423.886186770428,530.1527237354086,96,1028,0.1932860902275336,1.7074615515273086,7.030264128270976,6.231799582090406
157,2.6177547575950295,1131.0869565217392,563.3826086956522,1466.657863145258,490.4453781512605,115,833,0.315202744930799,1.7848201134951291,7.342377112368596,4.067677513178817
158,2.6344283547771634,1180.3982300884957,544.4601769911504,1512.1694480102697,451.81386392811294,113,779,0.4381337668894412,1.8431071841704445,7.334041493249984,2.2223525634912824
159,2.6511019519592973,1225.9877300613498,518.9141104294479,1557.9557195571956,420.5252152521525,163,813,0.5597724520818117,1.858929336375802,7.257902104989344,0.012884459122364
160,2.6677755491414312,1267.929648241206,488.73366834170855,1601.4923664122136,395.4325699745547,199,786,0.6801644390613499,1.8435368447330764,7.160996644279711,-1.8861307238408125
161,2.6844491463235656,1305.4854771784233,454.5103734439834,1643.8303448275865,376.98758620689654,241,725,0.7985715990204774,1.796032168531465,7.206332215802601,-3.8441079911157057
162,2.7011227435056995,1339.2766798418972,414.6126482213439,1685.8419654714476,364.16467463479415,253,753,0.9204754001152046,1.7153466283961056,7.461828442659935,-5.694189442602117
163,2.7177963406878334,1370.3787234042554,369.8723404255319,1723.6086419753087,357.38024691358027,235,810,1.0474026424106806,1.60614692644205,9.071299536390638,-9.00715664307239
164,2.7344699378699673,1400.042553191489,300.72340425531917,1753.1619256017505,356.19365426695845,47,914,1.2229777888917164,1.414983225150164,9.061885564295764,-10.418534742129044
165,2.751143535052101,1419.1972222222223,249.66666666666663,1758.1279069767445,359.0126849894292,360,946,1.3495911016300048,1.2587180234053952,7.863216961793574,-10.242360832644277
166,2.767817132234235,1429.7003891050583,191.9766536964981,1739.841638981174,360.3488372093023,257,903,1.4851940132450547,1.0734292277150106,6.978661452714328,-10.069581401696944
167,2.784490729416369,1433.1814946619218,149.91103202846975,1712.182142857143,361.072619047619,281,840,1.5823098814960936,0.92292573523619,5.154809299317662,-8.413736377583223
168,2.801164326598503,1433.5855855855857,117.23123123123123,1682.007326007326,361.97557997558,333,819,1.6570924408601364,0.7928547254020316,3.862945453508437,-7.385816334345093
169,2.817837923780637,1432.3803191489362,93.54787234042551,1651.301423027167,366.1423027166882,376,773,1.7111282743528045,0.6766294823959996,2.692979486395711,-6.679740650994366
170,2.8345115209627707,1430.7443037974683,77.90126582278481,1620.3860342555995,373.7009222661397,395,759,1.7468957512119605,0.5701041156104212,1.6026214003621142,-6.178090367728002
171,2.851185118144905,1429.7582159624412,70.17605633802818,1589.7184713375796,384.6063694267516,426,785,1.764571201683015,0.4706075021033626,0.5871653982227114,-5.974973278706328
172,2.867858715327039,1429.568764568765,69.35897435897436,1557.9880952380952,399.61507936507934,429,756,1.766476069870466,0.3708555203640943,-0.4009570143876749,-5.9282047408614496
173,2.884532312509173,1430.5539215686274,76.01225490196079,1526.35989010989,418.2953296703297,408,728,1.7512004101925127,0.2729185063786815,-1.405312220319209,-5.790868186584391
174,2.9012059096913068,1431.8854961832062,89.85750636132316,1495.0116883116882,441.25714285714287,393,770,1.7196128501170005,0.177746313408209,-2.4310406704863983,-5.780354999581467
175,2.9178795068734407,1433.375,111.52173913043478,1462.0143415906127,468.03389830508473,368,767,1.6701320244463629,0.0801598847131707,-3.4965466265522034,-5.645917760944533
176,2.9345531040555746,1433.6512345679012,140.87962962962962,1429.8762886597938,499.3878865979381,324,776,1.603012830157639,-0.0105292035306804,-4.522471848148885,-5.206433842391577
177,2.9512267012377085,1431.508771929825,177.26315789473685,1398.0725593667546,533.9802110817942,285,758,1.519320276719212,-0.0934600765737632,-5.544938605965187,-4.65339704039059
178,2.9679002984198424,1425.345238095238,220.70238095238096,1366.3678977272727,573.3522727272727,252,704,1.4181046847265852,-0.1657069390906944,-6.467847587999208,-3.8471790147212186
179,2.9845738956019763,1413.654867256637,268.716814159292,1335.0169252468263,617.5049365303244,226,709,1.3036357060837411,-0.2217527029318043,-7.146371078555213,-2.665696377475623
180,3.00124749278411,1395.1447963800906,318.6787330316742,1304.6454121306376,666.4214618973562,221,643,1.1797932593708218,-0.2546004343064988,-7.313714375829624,-1.4328189376408975
