frame,t,x_m1_px,y_m1_px,x_m2_px,y_m2_px,area_m1,area_m2,th1,th2,w1,w2
120,2.0008394004282657,1394.953125,325.140625,1463.3362831858408,672.6169405815424,320,791,1.1787473074624608,0.1943162511415225,-5.985116619635716,-3.515897127727199
121,2.017513062098501,1375.516447368421,363.0986842105263,1423.6166868198306,715.3978234582829,304,827,1.078953497889751,0.1356933719664463,-6.458723828521277,-2.6950737734712975
122,2.0341867237687365,1349.4249201277955,404.8849840255591,1386.531966224367,758.8781664656212,313,829,0.9633661555859564,0.1044427545911516,-7.607355564069766,-0.9527513658660818
123,2.0508603854389724,1311.7770491803278,449.9803278688525,1348.8350515463917,805.2912371134021,305,776,0.8252685521287847,0.1039216641058346,-8.66460929258898,0.8651732742745817
124,2.067534047109208,1265.2525773195875,494.08247422680415,1312.801912568306,848.6926229508197,194,732,0.6744246278871412,0.1332939675139202,-10.2004548054987,3.532119207219474
125,2.0842077087794433,1198.1236559139784,538.510752688172,1275.7295321637428,882.7923976608187,186,684,0.4851106875099573,0.2217083853860708,-14.657951866383767,9.678663819266111
126,2.1008813704496787,1078.527950310559,582.7018633540373,1232.5892575039495,896.7661927330174,161,633,0.18562116748978,0.4560514993987061,-14.690836905112656,9.479771170843692
127,2.1175550321199146,997.4166666666666,587.4833333333333,1178.5643994211289,891.1736613603473,180,691,-0.00478940090696,0.5378333798138717,-10.538785240942197,3.0266341127381993
128,2.13422869379015,929.2938931297708,580.8625954198474,1115.4795144157815,879.834597875569,262,659,-0.1658191115557039,0.5569816457894867,-9.18306599153813,-0.272842840343205
129,2.1509023554603854,869.4880239520958,565.937125748503,1046.9435114503815,869.685496183206,334,655,-0.3110200717836659,0.5287348013958143,-8.22425579741057,-2.8269674901413206
130,2.1675760171306213,818.5885885885886,545.7327327327328,975.791193181818,860.8764204545455,333,704,-0.4400760288666981,0.4627098468227441,-7.1542757502856595,-5.215474578703002
131,2.1842496788008567,777.5817610062893,523.8364779874214,900.0604719764012,854.4203539823009,318,678,-0.5495960184953332,0.354812684245798,-6.03038829511849,-7.35948719831431
132,2.200923340471092,745.0648967551623,502.4601769911504,821.5160349854227,848.7434402332361,339,686,-0.6411733372126066,0.217290647600499,-4.651262608219645,-9.20750221591919
133,2.2175970021413276,723.6200527704485,485.99736147757255,740.6436931079323,842.1144343302991,379,769,-0.7047031766330767,0.0477671306934367,-2.8117117399976546,-11.20545921401068
134,2.2342706638115635,713.5866983372922,477.9026128266034,657.8403575989782,831.4687100893998,421,783,-0.734936397746507,-0.1563814239875761,-0.5369886613777302,-13.804013604383236
135,2.250944325481799,717.4172839506173,481.5037037037037,573.2384519350811,810.9213483146067,405,801,-0.7226103111542066,-0.4125597743681928,1.940417621515516,-16.455078379068603
136,2.2676179871520343,734.1680440771349,496.3168044077135,500.88872403560833,770.4183976261128,363,674,-0.6702286639062812,-0.7051142432871719,3.1438572886769265,-17.272048047117288
137,2.2842916488222698,752.5416666666666,509.1197916666667,450.8021390374331,707.7860962566845,384,561,-0.6177710856124004,-0.9885363453475654,2.2683167749744375,-15.950220746147613
138,2.3009653104925056,761.1747572815534,513.995145631068,419.749354005168,632.3875968992248,412,774,-0.594586370972594,-1.2370114118608464,0.6806782643313682,-13.16268433828083
139,2.317638972162741,761.1176470588235,513.7107843137255,401.4404761904762,565.6154761904762,408,840,-0.5950722874409116,-1.427476636004771,-0.5260040509556793,-10.971332958073114
140,2.3343126338329765,755.3469387755102,509.3112244897959,390.54752851711027,497.6045627376426,392,789,-0.6121271981382107,-1.6028759994896775,-1.3257012134746713,-9.728010290631042
141,2.350986295503212,746.1234256926953,502.3853904282115,385.66622340425533,436.3896276595744,397,752,-0.6392808744595063,-1.7518797406258746,-1.8501238694458697,-8.386107585100573
142,2.367659957173448,734.494923857868,493.4467005076142,383.6528117359413,380.3911980440098,394,818,-0.6738238770325456,-1.882530240698004,-2.143098846346165,-7.2024862878492275
143,2.3843336188436832,722.3866995073892,483.48522167487687,384.56860321384426,332.11124845488257,406,809,-0.7107474846392025,-1.992063379722092,-2.2278507416231346,-6.223253539400394
144,2.4010072805139187,710.3583535108959,473.1210653753027,387.90909090909093,288.81444582814447,413,803,-0.7481167360677606,-2.09005908870612,-2.1431871275588192,-5.337734632937758
145,2.4176809421841545,699.8236714975845,463.1666666666667,391.7577639751553,252.7391304347826,414,805,-0.7822170387610419,-2.1700625424322983,-1.9339793789202608,-4.5114952948716684
146,2.43435460385439,690.5534441805225,454.1543942992874,396.7897252090801,221.557945041816,421,837,-0.812609771750418,-2.2405053810532194,-1.6504708499673009,-3.876889062215508
147,2.4510282655246254,682.9460093896714,446.8967136150235,402.4565483476132,196.61321909424728,426,817,-0.8372558238589236,-2.299346415545134,-1.2452233724327535,-3.123301338798516
148,2.467701927194861,678.2252873563218,441.4712643678161,408.3398058252427,177.74150485436894,435,824,-0.8541346381820449,-2.34465912068786,-0.7968787683470688,-2.4560959448801234
149,2.4843755888650967,675.4357798165138,438.42201834862385,414.96626506024097,164.56144578313254,436,830,-0.8638295978101497,-2.381250641174272,-0.3360827678641522,-1.88345522783716
