frame,t,x_m1_px,y_m1_px,x_m2_px,y_m2_px,area_m1,area_m2,th1,th2,w1,w2
0,0.0,1333.920792079208,432.8118811881188,1624.0987654320988,217.34567901234567,404,729,0.8718627752732196,2.2095002497741194,-0.084154645690122,0.0227204316185454
1,0.0166744152046783,1333.740099009901,433.4504950495049,1624.5507649513213,217.34353268428373,404,719,0.87045954576958,2.2098790996845565,-0.0772990329611878,-0.007645549619395
2,0.0333488304093567,1333.4078624078625,433.8329238329238,1624.6300417246175,217.7065368567455,407,719,0.8692849429321897,2.209245279636476,-0.0510906452773189,-0.054962082374637
3,0.050023245614035,1333.1786600496278,433.9379652605459,1624.757281553398,218.0887656033287,403,721,0.868755732504722,2.2080461785204997,-0.0494286831183085,-0.0813569865371824
4,0.0666976608187134,1332.7894736842106,434.2406015037594,1624.647222222222,218.86805555555551,399,720,0.8676365541615194,2.206532119289831,-0.0922552791049011,-0.0814484666824843
5,0.0833720760233918,1332.2266009852217,434.8694581280788,1624.125,220.00842696629215,406,712,0.8656791268474848,2.2053299674180034,-0.1283594389835667,-0.054417914486925
6,0.1000464912280701,1331.595061728395,435.6469135802469,1623.6542185338865,220.9432918395574,405,723,0.8633559169994163,2.2047173454883757,-0.1526291712742462,0.0064195089982497
7,0.1167209064327485,1330.927680798005,436.645885286783,1622.8217821782175,221.6916548797737,401,707,0.8605891224991393,2.2055440505348973,-0.1284205861620996,0.0234242056335406
8,0.1333953216374269,1330.6010101010102,437.22727272727275,1622.4616477272727,222.3181818181818,396,704,0.8590732406504262,2.2054985153495226,-0.07579615183035,-0.0474490991841484
9,0.1500697368421052,1330.149625935162,437.4139650872818,1622.111581920904,223.1214689265537,401,708,0.8580614094860671,2.2039616785731284,-0.0490986332683527,-0.0519692678811808
10,0.1667441520467836,1330.1699507389162,437.7881773399015,1622.334745762712,223.43502824858757,406,708,0.8574358586562287,2.203765401048454,-0.0319223920219114,-0.045441613392886
11,0.183418567251462,1330.1399491094148,438.0127226463104,1622.8219749652294,223.87343532684284,393,719,0.8569968350482674,2.2024462539145615,-0.0267588454674394,-0.0624421463953176
12,0.2000929824561403,1330.0345679012346,438.1802469135802,1623.036465638149,224.1500701262272,405,713,0.8565434824567849,2.201683028497921,-0.0589646130447279,-0.072153282939728
13,0.2167673976608187,1329.5528255528257,438.6265356265356,1623.4426002766252,224.68741355463348,407,723,0.8550304341676854,2.200040026318326,-0.0608119917952302,-0.0966693367302762
14,0.2334418128654971,1329.387254901961,438.7769607843137,1623.420979020979,225.44335664335665,408,715,0.8545154736555506,2.198459219181518,-0.0186793222574204,-0.0780614209972569
15,0.2501162280701755,1329.358208955224,438.8134328358209,1623.5710267229254,225.8087201125176,402,711,0.854407500617561,2.1974367692279753,-0.0038062860565738,-0.061590233513206
16,0.2667906432748538,1329.2962962962963,438.7703703703704,1623.6886395511922,226.09817671809256,405,713,0.8543885384673604,2.1964052569292134,-0.0004012418323524,-0.029358621346211
17,0.2834650584795322,1329.2716049382716,438.7456790123457,1623.4481792717088,226.2058823529412,405,714,0.8543941196717407,2.196457693543648,-0.0008472504903527,0.0061981658385576
18,0.3001394736842105,1329.2493827160497,438.7456790123457,1623.1049645390071,226.36879432624113,405,705,0.8543602836544434,2.1966119585106125,-0.0090279930010109,-0.0027972069730648
19,0.3168138888888889,1329.0875,438.7575,1622.7954220314734,226.59799713876967,400,699,0.8540930466642132,2.1963644099626833,-0.0019672216237021,-0.0063535444687558
20,0.3334883040935673,1329.213399503722,438.7518610421836,1622.631884057971,226.7855072463768,403,690,0.8542946791141369,2.1964000752336257,0.0093974758737991,-0.0298576569280048
21,0.3501627192982456,1329.3541147132169,438.81047381546136,1623.4651493598865,226.8051209103841,401,703,0.8544064414934045,2.1953686920253705,0.0033834720938335,-0.0450242995078499
22,0.366837134502924,1329.3564356435645,438.8118811881188,1623.9144079885878,226.69472182596292,404,701,0.854407513951189,2.1948985675050383,0.024793696759295,-0.0690132443594141
