frame,t,x_m1_px,y_m1_px,x_m2_px,y_m2_px,area_m1,area_m2,th1,th2,w1,w2
0,0.0,1327.6783042394015,438.3915211970075,1658.354838709677,420.73548387096776,401,155,0.858054909988338,1.624139354449312,-0.0079309562536986,-0.0002130706414075
1,0.016674284669531,1327.6491228070176,438.44110275689223,1658.3096774193548,420.7870967741936,399,155,0.8579226669660622,1.6241358016487824,-0.0055378762401469,0.0052919301556082
2,0.033348569339062,1327.7029702970297,438.51732673267327,1657.56,420.8466666666667,404,150,0.8578702297385523,1.6243158327490437,-0.0072715120095495,0.0120989372141027
3,0.0500228540085931,1327.715710723192,438.635910224439,1657.9358974358977,420.87179487179486,401,156,0.8576801724436119,1.6245392838953958,-0.0155163379700414,0.0145680572567725
4,0.0666971386781241,1327.71608040201,438.821608040201,1657.392405063291,421.0,398,158,0.8573527820658701,1.6248016566166066,-0.0095300179995181,-0.0050390688738725
5,0.0833714233476551,1327.688607594937,438.79240506329114,1658.9801324503312,421.0264900662251,395,151,0.8573623599775525,1.6243712381576512,-0.0003651652620703,-0.0102627959428112
6,0.1000457080171862,1327.707070707071,438.82070707070704,1658.9801324503312,421.0264900662251,396,151,0.8573406043268077,1.624459407054495,-0.0047310084908007,0.0115911147598762
7,0.1167199926867172,1327.641414141414,438.84090909090907,1658.5526315789473,420.9671052631579,396,152,0.8572045876128533,1.624757785251938,-0.0115081802362103,0.0074153356668622
8,0.1333942773562483,1327.4410256410256,438.8076923076923,1659.7012195121952,420.8780487804878,390,164,0.856956822980234,1.624706697890154,-0.00784016826156,-0.1521794011451638
9,0.1500685620257793,1327.5892857142858,438.9438775510204,1661.3074133504492,422.6165596919127,392,56,0.8569431292179528,1.6196828199408717,-0.0012474030820423,-0.3126257476374279
10,0.1667428466953103,1327.5739795918366,438.94642857142856,1662.9136071887035,424.3550706033376,392,30,0.8569152238720588,1.614281076467891,-0.0282519745549185,-0.300930438001
11,0.1834171313648414,1327.2717948717948,439.2025641025641,1664.5198010269578,426.0935815147625,390,30,0.8560009662855427,1.6096472203629608,-0.0331414717134405,-0.2913568245860238
12,0.2000914160343724,1327.236503856041,439.28020565552697,1666.125994865212,427.8320924261874,389,30,0.8558100032046245,1.604564743200775,-0.0043742872054699,-0.3107614682151994
13,0.2167657007039034,1327.2570694087403,439.2724935732648,1667.732188703466,429.57060333761234,389,36,0.8558550900653621,1.5992837699922775,0.0013519878552856,-0.3146587800794014
