frame,t,x_m1_px,y_m1_px,x_m2_px,y_m2_px,area_m1,area_m2,th1,th2,w1,w2
120,2.0008346322087585,1212.9123376623377,527.327922077922,967.8824561403508,776.0508771929825,308,1140,0.5250044834739671,-0.7779187031241782,-4.794995623904259,-12.21344054235976
121,2.0175082541438316,1182.804,543.456,892.4331501831501,737.5540293040293,250,1092,0.4450545392606581,-0.9815609932539776,-5.475561031119974,-11.23004107069994
122,2.0341818760789048,1142.1420454545455,559.8238636363636,820.2213039485766,702.9623507805326,176,1089,0.3424096144433414,-1.1524096213805644,-6.795543926015431,-9.289256290382047
123,2.0508554980139775,1091.301775147929,574.4082840236687,752.1310861423221,671.7415730337078,169,801,0.2184418787295322,-1.2913320881416352,-7.420384602522589,-7.584284664316116
124,2.06752911994905,1039.3177083333333,583.1614583333334,682.4696569920844,642.7546174142481,192,758,0.0949602394927443,-1.405324611662122,-7.970010657082458,-5.238037821228976
125,2.0842027418841234,978.5472440944882,584.9763779527559,616.0173913043478,623.1055900621118,254,805,-0.0473360102998588,-1.466006212767206,-8.586472391492679,-2.3731964182907914
126,2.1008763638191965,917.4239766081872,577.6198830409356,552.8467243510506,609.1730531520395,342,809,-0.1913749493306374,-1.484464171374622,-8.723800979118217,0.2139645358100154
127,2.1175499857542697,856.968085106383,560.8244680851063,490.93989769820973,601.9641943734015,376,782,-0.3382507290251322,-1.4588710852119868,-9.158561742073797,2.772371382676458
128,2.1342236076893424,794.6472392638037,534.2085889570552,431.7080745341615,599.7962732919254,326,805,-0.4967877412433613,-1.3920132267778964,-11.438702006771372,7.220697423075848
129,2.1508972296244155,717.013698630137,479.1232876712329,380.74274406332455,602.9076517150396,73,758,-0.7196999144028653,-1.218080727332142,-13.277731501810273,11.755357460829222
130,2.1675708515594887,649.9156626506024,412.68674698795184,348.169757489301,606.4336661911555,83,701,-0.939563491676548,-1.0000044547508844,-10.57350338536865,10.643456276771555
