t,th1,w1,th2,w2,energy
0.0,-0.8966586950920943,0.0,-0.2873657408885777,0.0,-0.47406576311205184
0.008333333333333333,-0.8949361446203601,0.4136502858740232,-0.28882420241305273,-0.3505676500101381,-0.4740657787123749
0.016666666666666666,-0.8897564999003463,0.8301915505977291,-0.2932265559296278,-0.7076246589286422,-0.47406590557564837
0.025,-0.8810833219248067,1.2526036358423986,-0.30065423122866963,-1.0777461872813698,-0.4740663079286584
0.03333333333333333,-0.8688548902401155,1.6839764195617406,-0.3112436853783789,-1.4675552272189918,-0.4740672202593993
0.041666666666666664,-0.8529833646286403,2.1274720820639006,-0.32518635715319755,-1.8835828146661187,-0.47406896800365894
0.05,-0.8333548837234336,2.586117063080971,-0.3427263635636303,-2.331829505832808,-0.47407199693385926
0.058333333333333334,-0.8098326835837998,3.0622453642925196,-0.364152295248051,-2.816718361893639,-0.4740769108194957
0.06666666666666667,-0.7822673728999554,3.556267930911151,-0.3897759081146148,-3.3388765859837517,-0.47408451078306263
0.075,-0.750521987251629,4.064259118928767,-0.4198844877918773,-3.890868139668803,-0.4740958129159386
0.08333333333333333,-0.7145239658098708,4.573857798554633,-0.4546458910760859,-4.450017756386448,-0.47411198399725174
0.09166666666666666,-0.6743574027824824,5.058968780402194,-0.4939433059943557,-4.969189077990595,-0.47413408116862615
0.1,-0.6303929631685532,5.4770817676544885,-0.5371446574596699,-5.372164568115796,-0.47416248033166625
0.10833333333333334,-0.5834008073399812,5.777584837903947,-0.5829021109238207,-5.568193414831786,-0.4741961250198848
0.11666666666666667,-0.534528293222065,5.925244016070376,-0.6291878251702254,-5.493013888331719,-0.47423226335260166
0.125,-0.4850679930515233,5.922494620859265,-0.6736968948412064,-5.148064262282339,-0.47426736098125427
0.13333333333333333,-0.436136678822913,5.806058737952869,-0.7144100652450343,-4.595309528207642,-0.4742986495125923
0.14166666666666666,-0.3884851817372753,5.622690581650983,-0.7499346471468152,-3.9156636662167914,-0.4743249476831942
0.15,-0.3425067087485854,5.409438007144855,-0.7795035496868825,-3.1748163504713713,-0.4743463987333859
0.15833333333333333,-0.29834843639091446,5.188385577638221,-0.8027942488772187,-2.4138679042732245,-0.47436380367238107
0.16666666666666666,-0.2560263851784429,4.969694987971585,-0.8197395466868715,-1.6542777201326382,-0.47437810630030947
0.175,-0.21550562608421658,4.756117207232094,-0.8303959063660534,-0.9054122562905571,-0.4743901335731383
0.18333333333333332,-0.1767469589941549,4.546366236777768,-0.8348678971785872,-0.1701817583881644,-0.47440050396571726
0.19166666666666665,-0.13973129840372434,4.337148307905429,-0.8332696944910656,0.5516157229423239,-0.47440961929132286
0.2,-0.10447128145927112,4.124273791122559,-0.8257073874133201,1.2615200223880854,-0.4744177868330046
0.20833333333333334,-0.0710161483050512,3.903208512610102,-0.812271568508764,1.9616387573750091,-0.47442540648910836
0.21666666666666667,-0.03945337674574197,3.669339540028886,-0.7930339062697778,2.654387908821814,-0.47443300043935205
