t,th1,w1,th2,w2,energy
0.0,-1.1316111044831418,0.0,-1.2109894891591837,0.0,-0.2635274308485903
0.008333333333333333,-1.130141859365404,0.3524482530453593,-1.21125820408052,-0.06421103431197706,-0.26352743757336183
0.016666666666666666,-1.1257426458782895,0.702848885145117,-1.2120503127359858,-0.12504580420495479,-0.26352749076993226
0.025,-1.1184392837964099,1.0490776276612803,-1.2133231175931234,-0.17896270048687118,-0.2635276527555271
0.03333333333333333,-1.1082759578723946,1.3888411657990498,-1.2150030426559122,-0.22207127425495402,-0.2635280004714308
0.041666666666666664,-1.095316817432211,1.7196389108506223,-1.216982308854089,-0.2500466048764452,-0.2635286214296392
0.05,-1.0796476856299118,2.0387769995438463,-1.219115299384343,-0.25814476054655583,-0.2635296085194778
0.058333333333333334,-1.0613774027661513,2.3434426000824087,-1.2212155425911897,-0.24133694776660178,-0.2635310539770699
0.06666666666666667,-1.0406383083408304,2.630834347113289,-1.2230543019757416,-0.19455807427162122,-0.26353304307137754
0.075,-1.0175854661301713,2.898328904141863,-1.2243616097604968,-0.11303663971563878,-0.2635356482293879
0.08333333333333333,-0.9923944663206672,3.1436493384746433,-1.2248301870006442,0.007354067467714706,-0.2635389242705624
0.09166666666666666,-0.9652579563677351,3.3649955533651297,-1.2241221281069774,0.16979524783795769,-0.26354290524551527
0.1,-0.9363813584520215,3.561104589565586,-1.221877664937578,0.37633318322166953,-0.2635476048614753
0.10833333333333334,-0.9059784461195011,3.731223535948914,-1.2177248949741195,0.627839661050903,-0.26355302182299306
0.11666666666666667,-0.8742674793788008,3.8750062850124194,-1.2112892451008967,0.9241097477195526,-0.26355914896105975
0.125,-0.8414684252934312,3.9923617233295907,-1.2022016819999848,1.2640566014410655,-0.2635659860290761
0.13333333333333333,-0.8078015254726049,4.083288117333775,-1.1901050796539654,1.6459498871491371,-0.2635735555526163
0.14166666666666666,-0.7734871882650427,4.147725396345159,-1.1746585935440899,2.0676487041246885,-0.26358192101530376
0.15,-0.7387469562321154,4.185447629186488,-1.1555402387617761,2.5267956736197363,-0.2635912067850359
0.15833333333333333,-0.7038051565709512,4.19600799205461,-1.1324480740359844,3.020955919038248,-0.263601619375203
0.16666666666666666,-0.6688907706782491,4.17874184200391,-1.1051004759945824,3.547696135716057,-0.2636134697896577
0.175,-0.6342390227478449,4.132831896741155,-1.0732360108177421,4.10460145086466,-0.26362719671857204
0.18333333333333332,-0.6000921415686113,4.057443429047447,-1.0366134538230087,4.689220242128121,-0.2636433901188206
0.19166666666666665,-0.5666986475048814,3.9519471100995895,-0.995012657893819,5.298908752903138,-0.2636628140196068
0.2,-0.5343103066428625,3.8162634464492333,-0.9482373251178132,5.930516587712529,-0.2636864258256544
0.20833333333333334,-0.5031755181430554,3.6513862370906973,-0.8961214040656929,6.579809308714464,-0.26371538617946066
0.21666666666666667,-0.47352730727072845,3.4601700133080344,-0.8385419274627472,7.240469066206725,-0.26375104732525884
0.225,-0.4455633068681584,3.2484810068653345,-0.7754426271011154,7.902474001082858,-0.2637948973256417
0.23333333333333334,-0.419414418996531,3.026759161256436,-0.7068741935673735,8.549717578530332,-0.26384842209527176
0.24166666666666667,-0.3950992668536238,2.811797069941809,-0.633057000686941,9.157093420923777,-0.26391283305222374
0.25,-0.37246539498935166,2.6279335945679927,-0.5544666888086833,9.688245942685068,-0.2639886185336542
0.2583333333333333,-0.35112871586514216,2.505915532212428,-0.4719266137081612,10.096764187108066,-0.26407496055374613
0.26666666666666666,-0.3304397813635868,2.477322126148229,-0.3866634272191548,10.334311579241824,-0.26416925097797106
0.275,-0.3095162043915315,2.564653995586991,-0.30026326744462883,10.3657677398202,-0.2642671327248113
0.2833333333333333,-0.28736000699576586,2.7720754467108604,-0.21449703689623734,10.183580830784994,-0.2643633572627513
0.2916666666666667,-0.26302392861247914,3.0838340052315187,-0.13106991198028603,9.81014598735211,-0.2644531570717931
0.3,-0.23575141480253323,3.4716216342596726,-0.05141268045721609,9.286265854794879,-0.2645333553169724
0.30833333333333335,-0.20503791256508067,3.9048205929173605,0.023404963371085708,8.655467527975306,-0.2646026959404111
0.31666666666666665,-0.17061774888525216,4.357457473022974,0.09264954553486435,7.953916840513832,-0.2646615160376081
0.325,-0.13241318069857239,4.810462988810758,0.1558473302214881,7.207845853207564,-0.2647111787334111
0.3333333333333333,-0.09047852254594718,5.250958240068482,0.2127076971192041,6.43547970671653,-0.26475356644677983
0.3416666666666667,-0.044955782303348894,5.670448698524379,0.2630700565543358,5.650370484425498,-0.2647907267945334
0.35,0.003953783029784624,6.062899345753146,0.30687862478818917,4.864616754446019,-0.264824647986403
0.35833333333333334,0.056002665952174645,6.422963759109263,0.34418204971976013,4.091601395636924,-0.2648571120552771
0.36666666666666664,0.11089601261381396,6.74436843133732,0.3751540061466174,3.3482989001960775,-0.26488958338651114
0.375,0.1682777996231995,7.018497878145839,0.4001311484448908,2.6570938699422304,-0.2649231083310106
0.3833333333333333,0.2277070071517906,7.233491240904555,0.4196625512019352,2.0465769117808192,-0.26495822195068003
0.39166666666666666,0.28863065318061365,7.374533065410283,0.43455763759980165,1.5501462048854349,-0.26499488100785
