t,th1,w1,th2,w2,energy
0.0,0.6291513732206764,0.0,-0.5894675810025589,0.0,-0.5329964681639436
0.008333333333333333,0.6280121776691724,-0.2735715966292736,-0.5878333339755025,0.39249877883797996,-0.5329964801756181
0.016666666666666666,0.6245863011178012,-0.5491426867736239,-0.5829165060231265,0.7883968018016868,-0.5329965766151199
0.025,0.6188484288259627,-0.828813742166943,-0.5746740648498763,1.1912612166423409,-0.5329968782323425
0.03333333333333333,0.6107549970523078,-1.1148822412027464,-0.5630320696590264,1.6049720869279454,-0.5329975521112879
0.041666666666666664,0.6002420696302357,-1.4099618721196814,-0.5478822870765765,2.0339150261533674,-0.5329988231742729
0.05,0.5872221150224347,-1.717129282761286,-0.529077016247038,2.4832219596554794,-0.5330009918760406
0.058333333333333334,0.5715793973803779,-2.040112704872294,-0.50642162303252,2.95908493871751,-0.5330044610591149
0.06666666666666667,0.5531635576158803,-2.3835412686888158,-0.4796640437119625,3.469175849838427,-0.5330097769334318
0.075,0.5317807845563265,-2.7532781444200087,-0.448480209945328,4.023212871304546,-0.5330176925333513
0.08333333333333333,0.5071817809230864,-3.156859422719299,-0.41245399687804024,4.63371385370937,-0.5330292678784733
0.09166666666666666,0.4790456232916344,-3.604035047800464,-0.3710500819525964,5.316936100047911,-0.5330460312041843
0.1,0.4469590114268195,-4.107296071392374,-0.32357870790499166,6.093816810071934,-0.5330702422877779
0.10833333333333334,0.4103926947881605,-4.681874703727277,-0.26915511559360494,6.990060635514648,-0.5331053213710307
0.11666666666666667,0.3686855371564056,-5.343405430263832,-0.2066709596707236,8.032320786665887,-0.5331565119509315
0.125,0.32107513303951124,-6.097589412552943,-0.13484323404853624,9.230854472459898,-0.5332316960041886
0.13333333333333333,0.26689363371911407,-6.907627016218314,-0.05254239818843056,10.524266115696697,-0.5333414148927849
0.14166666666666666,0.2061887712538619,-7.625017537474555,0.04015491601391124,11.661189536479997,-0.5334943366503425
0.15,0.14087449512905306,-7.96179139678441,0.1400021517459397,12.151362024515562,-0.5336827518957548
0.15833333333333333,0.07511163812843637,-7.731042836272268,0.23991918336597337,11.674834670404625,-0.5338722878977633
0.16666666666666666,0.013128622047217492,-7.105853692619312,0.3326953424596208,10.524439578596711,-0.5340276086622355
0.175,-0.04304554217517443,-6.376241963776342,0.41484737591406773,9.191526295994752,-0.5341396291096185
0.18333333333333332,-0.09329339739343202,-5.697291454170399,0.4861245375021668,7.937515677787569,-0.5342164989291062
0.19166666666666665,-0.13825772497265099,-5.109665085678265,0.5475526978765792,6.830138304941739,-0.5342687804065673
0.2,-0.17869738995337292,-4.60920010547759,0.6003486328899176,5.862152041661952,-0.5343045175430924
0.20833333333333334,-0.2152774746529664,-4.180668055413964,0.6455725506278465,5.008461540103748,-0.5343291144142869
0.21666666666666667,-0.2485321203052588,-3.808720938010949,0.684071513016249,4.244405929042886,-0.5343461200969863
0.225,-0.27887733805435755,-3.4804869090139383,0.7165055545783049,3.5499550173322514,-0.5343578909814384
0.23333333333333334,-0.30663289681959455,-3.185681433071359,0.743387804038421,2.9097651513355256,-0.534366024351789
0.24166666666666667,-0.332042046872022,-2.9161357643711643,0.7651200276229306,2.312289531907068,-0.5343716258569723
0.25,-0.35528699683223264,-2.6652910470324294,0.7820203137752924,1.7488497470228088,-0.5343754736565595
0.2583333333333333,-0.37650054044408515,-2.4277871000992763,0.7943436744802869,1.212874529323433,-0.5343781206101597
0.26666666666666666,-0.395774697181858,-2.1991546554469736,0.8022970555340778,0.6993146736030184,-0.5343799593108723
0.275,-0.4131671515633957,-1.9755908642738718,0.806050083164387,0.20419809585475596,-0.534381264519619
0.2833333333333333,-0.42870608831186213,-1.753795295671779,0.8057425526661779,-0.27571249430363093,-0.534382221998982
0.2916666666666667,-0.4423938491893068,-1.5308484781970642,0.8014894125208015,-0.7431815774583883,-0.5343829695175212
0.3,-0.45420969177632553,-1.304114702258435,0.7933837549586243,-1.2007268886567684,-0.5343836605492822
0.30833333333333335,-0.46411179893755194,-1.071158752675598,0.7814980118238145,-1.6508193657656436,-0.5343844794172047
0.31666666666666665,-0.472038628296065,-0.829668916046894,0.7658836126590989,-2.0960566568677144,-0.5343856415345849
0.325,-0.4779096115939689,-0.5773765971520098,0.7465692311926738,-2.5393305523625322,-0.5343873955307444
0.3333333333333333,-0.48162514252672145,-0.3119645959129499,0.7235576190044374,-2.9840007771377586,-0.5343900279819364
0.3416666666666667,-0.4830657237646897,-0.0309555054611556,0.6968209160125806,-3.434089415778572,-0.5343938717228452
0.35,-0.4820900669934781,0.26842969666063415,0.6662941932471127,-3.894514155954746,-0.5343993198794184
0.35833333333333334,-0.4785318507931932,0.5894550657719039,0.631866810023242,-4.371384455664306,-0.5344068572203982
0.36666666666666664,-0.4721947021768974,0.9361163252996204,0.5933709199156729,-4.8723964392780825,-0.5344171116290896
0.375,-0.46284479053675226,1.3134708040239778,0.5505661264448166,-5.407370094417683,-0.5344309209719255
0.3833333333333333,-0.450200238877412,1.7280754782876786,0.5031188887214552,-5.9889808289270485,-0.5344494359427391
0.39166666666666666,-0.4339163795411937,2.1885450027789446,0.45057487909192434,-6.633720637767731,-0.5344742841638014
0.4,-0.4135660254188495,2.706166003326442,0.39232256886113864,-7.363007226831293,-0.5345078364683864
0.4083333333333333,-0.38861540478377093,3.2952176560926607,0.3275485320956707,-8.20389259318924,-0.5345536412930078
0.4166666666666667,-0.3584026054013379,3.9716705698648713,0.2551949848521575,-9.187190452013123,-0.5346171117202293
0.425,-0.32214697043164686,4.745856441384541,0.1739660405353457,-10.33562557888972,-0.5347064607322901
0.43333333333333335,-0.2790836396443247,5.596695925806412,0.08254049213241468,-11.620862583604936,-0.5348332175732285
0.44166666666666665,-0.22896396710671083,6.40693190814747,-0.019599106562108316,-12.853673667175633,-0.5350090544669801
0.45,-0.17318423208473024,6.897926607087645,-0.130261653969459,-13.570575785916688,-0.535231777603351
0.4583333333333333,-0.11567380012608572,6.801341476753317,-0.24301580175213794,-13.320108247414076,-0.5354676009392694
0.4666666666666667,-0.061213589436925314,6.214205327030808,-0.34998614929133715,-12.263277121971239,-0.5356706089024064
0.475,-0.01256455144294694,5.4553905804666565,-0.4466672477125298,-10.931450149871777,-0.5358223425651388
0.48333333333333334,0.029809919498547686,4.727822359583573,-0.5323607064615482,-9.657592342752542,-0.5359294966868907
0.49166666666666664,0.06649763475138103,4.093906372350854,-0.6080656580543087,-8.538664030228974,-0.5360045350797223
0.5,0.09830840338569509,3.5555774793439867,-0.6750970884198538,-7.572199277834738,-0.5360575334270593
0.5083333333333333,0.125983207479591,3.0985842766320495,-0.7346157914980369,-6.73062655720049,-0.536095367473088
0.5166666666666666,0.15013399186212137,2.707388317252349,-0.7875421617758009,-5.985707051596695,-0.5361225746892145
0.525,0.1712523984271079,2.3688651627044393,-0.8345812051823799,-5.314275573118386,-0.5361421807690152
0.5333333333333333,0.18973235925814225,2.0726389281098303,-0.8762676331319069,-4.698505411079516,-0.5361562547630573
0.5416666666666666,0.2058911915687093,1.8106010271517623,-0.9130065244204428,-4.124927191800078,-0.5361662534118451
0.55,0.21998610896629148,1.576347667399908,-0.94510517787194,-3.583383255217056,-0.53617323217486
0.5583333333333333,0.2322264027532451,1.3647135244259903,-0.9727970283773044,-3.0661815785731017,-0.5361779758462981
0.5666666666666667,0.24278222424380624,1.1714205041546653,-0.9962594155479966,-2.567460953598659,-0.5361810807309798
0.575,0.2517908551425774,0.9928220318972824,-1.0156267921754607,-2.0827230978347377,-0.5361830072098998
0.5833333333333334,0.25936116105221574,0.8257189787739725,-1.0310005647481058,-1.6084852013789614,-0.5361841138435334
0.5916666666666667,0.2655767385321916,0.6672272829658631,-1.0424564088520487,-1.142016109762969,-0.5361846797303558
0.6,0.2704981203731113,0.5146821378172108,-1.050049638578336,-0.6811293638588878,-0.536184919253358
0.6083333333333333,0.2741642946345143,0.3655674914418061,-1.053819020031342,-0.22401409705850114,-0.5361849918023459
0.6166666666666667,0.27659371136997457,0.21746237758348105,-1.0537892853057451,0.23090937219963706,-0.5361850083298835
0.625,0.2777848911593142,0.06799818442972895,-1.0499725348150184,0.685111850172796,-0.5361850517784932
0.6333333333333333,0.27771669905073604,-0.08518042708357189,-1.0423686430917378,1.140079309553675,-0.5361852282656375
0.6416666666666666,0.27634828866525113,-0.24445575358813987,-1.0309645774925427,1.5974447771867961,-0.5361856855954562
0.65,0.2736186936429777,-0.4122827823540677,-1.0157326312346362,2.059119930692072,-0.5361866189421962
0.6583333333333333,0.2694459911694579,-0.5912470017306245,-0.9966275036245441,2.527441869379247,-0.536188277809165
0.6666666666666666,0.263725912239806,-0.7841407195922131,-0.9735820581843063,3.0053456809310193,-0.5361909762812361
0.675,0.25632970804335925,-0.9940669605550599,-0.9465014868617158,3.4965772287626145,-0.5361951088944398
0.6833333333333333,0.24710099615194384,-1.2245826732842238,-0.915255465741965,4.0059663904974885,-0.5362011749756997
0.6916666666666667,0.23585119629165863,-1.4798970606255575,-0.8796676861825945,4.539789307916712,-0.536209815988177
0.7,0.22235301318699935,-1.7651458336061931,-0.8395018643113575,5.106258789951407,-0.5362218732626276
0.7083333333333334,0.2063312326555582,-2.086765882961159,-0.7944429620711014,5.716191710710077,-0.5362384783960609
0.7166666666666667,0.18744990650055543,-2.4529884760262677,-0.7440719464837937,6.383897340197206,-0.5362611971109172
0.725,0.16529499785768847,-2.874422069391846,-0.6878322570173986,7.128261444950014,-0.5362922618850182
0.7333333333333333,0.139352421289153,-3.3645065911336602,-0.6249873429315954,7.973699162825191,-0.5363349513689677
0.7416666666666667,0.10898543972995395,-3.9389597485146064,-0.5545749833172499,8.949559533481931,-0.5363941989877813
0.75,0.07342998621234152,-4.611189968464883,-0.47538810116540015,10.08295897949941,-0.5364774797047062
0.7583333333333333,0.031873238659032105,-5.3745305715540015,-0.38609027839028814,11.369586021317199,-0.536595631198074
0.7666666666666666,-0.01619818001282341,-6.151369629312819,-0.28578063770282697,12.688219403387556,-0.536761439828562
0.775,-0.07006126346062691,-6.711325991527723,-0.1755572496549238,13.66070758932949,-0.536979480199158
0.7833333333333333,-0.12653190526036598,-6.73443706685678,-0.0605947866398087,13.754193442314232,-0.5372255665673691
0.7916666666666666,-0.1806628311262246,-6.181605360301847,0.050994178933426754,12.904668805704562,-0.5374508345467957
0.8,-0.22880551678002078,-5.354237076304326,0.15328266393036696,11.617053734814656,-0.537625166063916
0.8083333333333333,-0.2698816530722735,-4.5141182378623474,0.24462507979224354,10.323927217972576,-0.5377499716201203
