lam,full_mean,full_std,chaos_mean,chaos_std
0.0,1.7366666666666668,0.2222126734059564,1.7016666666666667,0.17074692936884364
1.0,0.5966666666666667,0.2639082595229722,0.5958333333333334,0.26470633623780987
2.0,0.6433333333333333,0.12474279092953182,0.6399999999999999,0.12362437506863728
